YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2016,2016,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.9,40.9,,,35.4,46.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,20,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2012,2012,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.3,35.3,,,31.6,39,Race/Ethnicity,"Black, non-Hispanic",,,,,,09,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2011,2011,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.8,37.8,,,37.1,38.5,Overall,Overall,,,,,,29,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2012,2012,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.3,35.3,,,34.3,36.2,Gender,Male,,,,,,53,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2014,2014,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,24.6,24.6,,,21.5,27.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,24,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2019,2019,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.3,36.3,,,30.4,42.2,Race/Ethnicity,Hispanic,,,,,,55,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2014,2014,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.1,33.1,,,31.9,34.3,Gender,Female,,,,,,08,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2016,2016,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.2,40.2,,,38.9,41.5,Overall,Overall,,,,,,35,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.3,43.3,,,39,47.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,40,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2016,2016,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,46.9,46.9,,,42.8,51,Race/Ethnicity,"Black, non-Hispanic",,,,,,05,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2018,2018,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.9,34.9,,,19.4,50.5,Race/Ethnicity,Hispanic,,,,,,11,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2013,2013,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.7,37.7,,,36.9,38.5,Race/Ethnicity,"White, non-Hispanic",,,,,,41,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,49.8,49.8,,,45.3,54.3,Race/Ethnicity,American Indian or Alaska Native,,,,,,40,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2011,2011,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.6,29.6,,,21.8,37.4,Race/Ethnicity,"Asian, non-Hispanic",,,,,,41,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2013,2013,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.3,31.3,,,30.6,32,Race/Ethnicity,"White, non-Hispanic",,,,,,27,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2018,2018,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.7,30.7,,,30,31.4,Gender,Male,,,,,,17,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2012,2012,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,48,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2017,2017,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,34,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2010,2010,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.9,34.9,,,34,35.8,Gender,Male,,,,,,39,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2010,2010,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.6,37.6,,,36.9,38.3,Gender,Female,,,,,,39,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.4,36.4,,,36,36.8,Overall,Overall,,,,,,48,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,NH,New Hampshire,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.2,34.2,,,32.6,35.8,Race/Ethnicity,"White, non-Hispanic",,,,,,33,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2017,2017,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.2,43.2,,,39.4,47,Race/Ethnicity,Hispanic,,,,,,25,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2015,2015,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.6,35.6,,,34.9,36.3,Race/Ethnicity,"White, non-Hispanic",,,,,,13,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2019,2019,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.8,33.8,,,33.1,34.4,Race/Ethnicity,"White, non-Hispanic",,,,,,18,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2014,2014,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.9,33.9,,,32.1,35.7,Overall,Overall,,,,,,30,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,25.2,25.2,,,17.2,33.2,Race/Ethnicity,"Asian, non-Hispanic",,,,,,22,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2010,2010,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.4,35.4,,,34.8,36,Gender,Female,,,,,,12,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.8,35.8,,,34.3,37.3,Gender,Female,,,,,,49,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.8,32.8,,,31.5,34.2,Gender,Male,,,,,,04,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2010,2010,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.7,33.7,,,32.6,34.7,Gender,Female,,,,,,04,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.9,43.9,,,40.2,47.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2018,2018,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,25.0,25,,,11.3,38.6,Race/Ethnicity,Hispanic,,,,,,02,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2019,2019,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.2,35.2,,,32.9,37.5,Gender,Female,,,,,,35,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.1,35.1,,,34,36.2,Gender,Male,,,,,,13,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2016,2016,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.6,33.6,,,31.7,35.5,Race/Ethnicity,"White, non-Hispanic",,,,,,38,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2013,2013,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,46.8,46.8,,,45.3,48.2,Gender,Male,,,,,,72,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,45.6,45.6,,,31.3,59.9,Race/Ethnicity,Hispanic,,,,,,05,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2017,2017,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,19.4,19.4,,,9.5,29.3,Race/Ethnicity,Hispanic,,,,,,10,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2019,2019,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.7,33.7,,,33.1,34.3,Overall,Overall,,,,,,37,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.0,32,,,31.2,32.8,Gender,Male,,,,,,55,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2011,2011,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,57.4,57.4,,,52.4,62.4,Race/Ethnicity,American Indian or Alaska Native,,,,,,04,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.0,32,,,30.8,33.2,Gender,Male,,,,,,08,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,23.9,23.9,,,15.8,32,Race/Ethnicity,"Asian, non-Hispanic",,,,,,45,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2012,2012,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.4,36.4,,,35.1,37.6,Gender,Male,,,,,,45,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2012,2012,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.3,38.3,,,36,40.7,Gender,Male,,,,,,30,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2015,2015,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.3,32.3,,,31.8,32.8,Race/Ethnicity,"White, non-Hispanic",,,,,,36,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2013,2013,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.2,34.2,,,32.4,36,Overall,Overall,,,,,,50,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.1,33.1,,,30.6,35.5,Gender,Male,,,,,,38,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2014,2014,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.1,43.1,,,42.2,44,Overall,Overall,,,,,,21,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,27.3,27.3,,,17.7,36.8,Race/Ethnicity,Hispanic,,,,,,16,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2013,2013,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.1,37.1,,,36.1,38.2,Gender,Male,,,,,,29,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,34,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.0,35,,,33.5,36.5,Race/Ethnicity,"White, non-Hispanic",,,,,,16,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2017,2017,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.9,38.9,,,38.1,39.7,Race/Ethnicity,"White, non-Hispanic",,,,,,47,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.5,39.5,,,33.2,45.8,Race/Ethnicity,"Asian, non-Hispanic",,,,,,27,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2019,2019,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.9,30.9,,,28.3,33.6,Gender,Female,,,,,,16,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.1,33.1,,,31,35.2,Gender,Male,,,,,,10,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2018,2018,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.5,37.5,,,36.6,38.3,Race/Ethnicity,"White, non-Hispanic",,,,,,47,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2016,2016,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.9,32.9,,,32.1,33.7,Gender,Female,,,,,,51,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2010,2010,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,22,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,47.6,47.6,,,41.4,53.8,Race/Ethnicity,American Indian or Alaska Native,,,,,,37,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,41,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2017,2017,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.2,43.2,,,38,48.4,Race/Ethnicity,American Indian or Alaska Native,,,,,,37,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2011,2011,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,26.6,26.6,,,22.3,30.9,Race/Ethnicity,"Asian, non-Hispanic",,,,,,26,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2013,2013,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.7,32.7,,,31.9,33.5,Overall,Overall,,,,,,19,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.7,37.7,,,36,39.4,Gender,Female,,,,,,01,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,15,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2011,2011,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,45.7,45.7,,,38.3,53.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,53,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2012,2012,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.2,33.2,,,28.3,38.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,10,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2016,2016,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.9,42.9,,,41.5,44.3,Gender,Female,,,,,,28,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.3,37.3,,,18.3,56.3,Race/Ethnicity,Hispanic,,,,,,02,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2014,2014,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.1,33.1,,,32.3,33.9,Overall,Overall,,,,,,08,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.8,36.8,,,36.4,37.2,Overall,Overall,,,,,,06,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,22.6,22.6,,,17.4,27.9,Race/Ethnicity,Hispanic,,,,,,24,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2017,2017,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.2,42.2,,,40.4,44,Gender,Female,,,,,,28,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2016,2016,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,19,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2011,2011,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.3,35.3,,,34.1,36.5,Gender,Female,,,,,,24,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.9,35.9,,,33.4,38.4,Gender,Male,,,,,,46,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2016,2016,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,53.4,53.4,,,40.4,66.5,Race/Ethnicity,Hispanic,,,,,,56,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2015,2015,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,05,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2018,2018,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.6,33.6,,,32.6,34.5,Gender,Female,,,,,,13,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.7,41.7,,,35.3,48.1,Race/Ethnicity,Hispanic,,,,,,40,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2015,2015,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.2,29.2,,,26.7,31.7,Race/Ethnicity,"White, non-Hispanic",,,,,,15,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,55,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2016,2016,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.2,34.2,,,32.3,36.1,Overall,Overall,,,,,,38,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.9,39.9,,,33.6,46.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,08,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2018,2018,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.7,39.7,,,38.8,40.6,Overall,Overall,,,,,,21,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.4,39.4,,,38.6,40.2,Race/Ethnicity,Hispanic,,,,,,06,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2011,2011,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.3,43.3,,,41.5,45.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,39,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2017,2017,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.6,41.6,,,38.5,44.6,Gender,Female,,,,,,11,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.0,30,,,29.5,30.5,Race/Ethnicity,"Asian, non-Hispanic",,,,,,59,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2010,2010,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,26.6,26.6,,,22.4,30.7,Gender,Male,,,,,,11,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,NH,New Hampshire,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.4,32.4,,,30.2,34.5,Gender,Female,,,,,,33,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.0,37,,,35.4,38.6,Overall,Overall,,,,,,16,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,28.9,28.9,,,27.1,30.7,Race/Ethnicity,"White, non-Hispanic",,,,,,10,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2018,2018,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.1,31.1,,,30.3,31.9,Overall,Overall,,,,,,08,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,53.6,53.6,,,48.1,59.1,Race/Ethnicity,American Indian or Alaska Native,,,,,,37,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2013,2013,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,21,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2012,2012,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.8,41.8,,,37.5,46.1,Race/Ethnicity,Hispanic,,,,,,42,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2018,2018,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.5,31.5,,,31.1,31.9,Overall,Overall,,,,,,36,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.6,32.6,,,31.3,33.9,Overall,Overall,,,,,,15,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.5,30.5,,,15.7,45.3,Race/Ethnicity,"Asian, non-Hispanic",,,,,,19,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2019,2019,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.3,33.3,,,32.1,34.5,Overall,Overall,,,,,,23,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.5,33.5,,,32,35,Overall,Overall,,,,,,15,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.4,38.4,,,37.7,39.1,Gender,Male,,,,,,48,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2011,2011,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.7,36.7,,,36.2,37.2,Overall,Overall,,,,,,26,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
