YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.1,31.1,,,27.4,34.9,Race/Ethnicity,Hispanic,,,,,,25,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,MI,Michigan,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,12.8,12.8,,,6.4,23.8,Race/Ethnicity,"Asian, non-Hispanic",,,,,,26,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,15,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,WA,Washington,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,,53,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,ID,Idaho,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.3,25.3,,,21.3,29.8,Gender,Male,,,,,,16,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,MD,Maryland,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.4,29.4,,,24.7,34.5,Race/Ethnicity,American Indian or Alaska Native,,,,,,24,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.7,30.7,,,26.5,35.3,Race/Ethnicity,"White, non-Hispanic",,,,,,54,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.2,26.2,,,19.6,34,Race/Ethnicity,Hispanic,,,,,,40,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,NC,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.2,24.2,,,21.5,27.1,Overall,Overall,,,,,,37,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,SC,South Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.9,28.9,,,25,33.1,Gender,Male,,,,,,45,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.6,24.6,,,20.6,29.2,Gender,Female,,,,,,02,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.4,24.4,,,21.3,27.8,Overall,Overall,,,,,,31,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,NM,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.6,28.6,,,26.1,31.2,Overall,Overall,,,,,,35,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,OH,Ohio,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.1,29.1,,,20.4,39.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,39,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,VA,Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.9,28.9,,,26.2,31.8,Gender,Female,,,,,,51,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,10,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2013,2013,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,17.3,17.3,,,11.8,24.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,23,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2019,2019,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,54,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,RI,Rhode Island,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.7,33.7,,,23.4,45.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,44,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,34.3,34.3,,,30.1,38.8,Race/Ethnicity,Hispanic,,,,,,48,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,49.2,49.2,,,36.1,62.4,Race/Ethnicity,Hispanic,,,,,,29,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.5,25.5,,,21.4,30.2,Gender,Male,,,,,,19,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,OH,Ohio,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.6,27.6,,,19.2,37.8,Race/Ethnicity,Hispanic,,,,,,39,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,SD,South Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.0,26,,,20.6,32.3,Race/Ethnicity,"White, non-Hispanic",,,,,,46,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,MS,Mississippi,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,28,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.0,35,,,28.1,42.7,Race/Ethnicity,"White, non-Hispanic",,,,,,04,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,18.4,18.4,,,11.3,28.5,Race/Ethnicity,"Black, non-Hispanic",,,,,,21,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,VI,Virgin Islands,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,78,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,OR,Oregon,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,41,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.6,29.6,,,23.7,36.2,Race/Ethnicity,Hispanic,,,,,,23,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,11,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,ND,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.1,29.1,,,25.9,32.6,Overall,Overall,,,,,,38,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,08,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,SD,South Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.0,29,,,18.2,42.8,Race/Ethnicity,American Indian or Alaska Native,,,,,,46,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,AL,Alabama,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.0,25,,,21.5,28.9,Race/Ethnicity,"White, non-Hispanic",,,,,,01,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,US,United States,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,37.5,37.5,,,33.3,41.8,Race/Ethnicity,Hispanic,,,,,,59,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,04,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.6,32.6,,,27.8,37.8,Race/Ethnicity,American Indian or Alaska Native,,,,,,50,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,10,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,WA,Washington,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,53,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,RI,Rhode Island,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,44,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2017,2017,CA,California,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,37.1,37.1,,,28.1,47.1,Race/Ethnicity,"White, non-Hispanic",,,,,,06,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.9,27.9,,,22.7,33.9,Gender,Male,,,,,,40,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.1,31.1,,,28.1,34.2,Overall,Overall,,,,,,54,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.5,29.5,,,28.6,30.4,Gender,Male,,,,,,50,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,ND,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.1,35.1,,,31.7,38.6,Race/Ethnicity,"White, non-Hispanic",,,,,,38,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,04,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,NM,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.0,27,,,24.7,29.5,Gender,Female,,,,,,35,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,19.2,19.2,,,14.7,24.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,55,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,AL,Alabama,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Female,,,,,,01,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,RI,Rhode Island,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.5,26.5,,,23.1,30.1,Race/Ethnicity,Hispanic,,,,,,44,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,PA,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,42,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,FL,Florida,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.0,27,,,25.6,28.6,Overall,Overall,,,,,,12,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,MI,Michigan,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.3,32.3,,,26.8,38.5,Race/Ethnicity,"White, non-Hispanic",,,,,,26,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,GA,Georgia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.9,31.9,,,25.4,39.2,Race/Ethnicity,"White, non-Hispanic",,,,,,13,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,PR,Puerto Rico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,,72,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2017,2017,NY,New York,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,8.6,8.6,,,6.3,11.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,36,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.1,29.1,,,25.8,32.6,Race/Ethnicity,"White, non-Hispanic",,,,,,21,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,US,United States,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.6,32.6,,,22.6,44.3,Race/Ethnicity,American Indian or Alaska Native,,,,,,59,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,VA,Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.0,23,,,20.3,25.9,Gender,Male,,,,,,51,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.8,29.8,,,24.8,35.2,Gender,Female,,,,,,40,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,LA,Louisiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,22,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,WA,Washington,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,53,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.0,22,,,19.7,24.5,Overall,Overall,,,,,,02,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,PR,Puerto Rico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Male,,,,,,72,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,19,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.7,28.7,,,26.1,31.6,Overall,Overall,,,,,,10,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,WY,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,56,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,MT,Montana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.0,35,,,32.3,37.9,Gender,Female,,,,,,30,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,ND,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,38,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,48,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,CA,California,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,12.5,12.5,,,7.8,19.6,Race/Ethnicity,"Asian, non-Hispanic",,,,,,06,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2017,2017,CT,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.7,32.7,,,28.5,37.2,Gender,Female,,,,,,09,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,PA,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Male,,,,,,42,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,ID,Idaho,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,16,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,OH,Ohio,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,39,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,AL,Alabama,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.7,30.7,,,27.3,34.3,Overall,Overall,,,,,,01,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,IL,Illinois,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,17,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2019,2019,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.0,24,,,19.2,29.6,Gender,Female,,,,,,05,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,UT,Utah,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Male,,,,,,49,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,GA,Georgia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,13,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.9,24.9,,,20.9,29.3,Gender,Female,,,,,,31,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.8,24.8,,,16.2,35.8,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,17.3,17.3,,,11.6,25.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,55,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.0,35,,,29.8,40.6,Gender,Female,,,,,,54,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,05,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2019,2019,WA,Washington,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,,53,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,GA,Georgia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,10.6,10.6,,,8,14,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,21.0,21,,,17.7,24.8,Overall,Overall,,,,,,31,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,MN,Minnesota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,,27,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,OR,Oregon,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,41,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,MS,Mississippi,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"White, non-Hispanic",,,,,,28,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.8,27.8,,,23.5,32.5,Race/Ethnicity,"White, non-Hispanic",,,,,,08,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,16.2,16.2,,,13,20,Gender,Male,,,,,,15,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,UT,Utah,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,49,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2013,2013,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,13.6,13.6,,,8.6,20.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,25,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,TN,Tennessee,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,47,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,08,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2013,2013,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,29,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2019,2019,NH,New Hampshire,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.8,26.8,,,25.7,28,Overall,Overall,,,,,,33,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,NV,Nevada,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.5,29.5,,,27.4,31.6,Race/Ethnicity,Hispanic,,,,,,32,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2017,2017,MT,Montana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.1,33.1,,,31.1,35.3,Overall,Overall,,,,,,30,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,25,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2013,2013,MI,Michigan,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.2,31.2,,,24.1,39.4,Race/Ethnicity,Hispanic,,,,,,26,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,FL,Florida,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,12,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.9,22.9,,,17.8,29,Gender,Male,,,,,,19,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,29,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.6,23.6,,,20.2,27.3,Gender,Male,,,,,,21,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,55,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,NH,New Hampshire,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.6,35.6,,,30,41.7,Race/Ethnicity,Hispanic,,,,,,33,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2015,2015,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,11,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,IN,Indiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.3,23.3,,,15.3,33.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,18,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,40,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2017,2017,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,36.4,36.4,,,31.5,41.6,Gender,Female,,,,,,04,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
